,id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2
0,102,0.8999999761581421,563.5,318.5,122.5,7.0,3,0.10000000149011612,2,29.68000030517578,29.440000534057617
0,103,0.8999999761581421,563.5,318.5,122.5,7.0,4,0.10000000149011612,2,28.829999923706055,29.360000610351562
0,104,0.8999999761581421,563.5,318.5,122.5,7.0,5,0.10000000149011612,2,27.899999618530273,34.20000076293945
0,105,0.8600000143051147,588.0,294.0,147.0,7.0,2,0.10000000149011612,2,26.479999542236328,30.90999984741211
0,106,0.8600000143051147,588.0,294.0,147.0,7.0,3,0.10000000149011612,2,27.020000457763672,25.6299991607666
0,107,0.8600000143051147,588.0,294.0,147.0,7.0,4,0.10000000149011612,2,26.329999923706055,27.360000610351562
0,108,0.8600000143051147,588.0,294.0,147.0,7.0,5,0.10000000149011612,2,25.360000610351562,31.899999618530273
0,109,0.8199999928474426,612.5,318.5,147.0,7.0,2,0.10000000149011612,2,23.75,27.3799991607666
0,110,0.8199999928474426,612.5,318.5,147.0,7.0,3,0.10000000149011612,2,24.229999542236328,25.020000457763672
0,111,0.8199999928474426,612.5,318.5,147.0,7.0,4,0.10000000149011612,2,23.670000076293945,24.799999237060547
0,112,0.8199999928474426,612.5,318.5,147.0,7.0,5,0.10000000149011612,2,22.790000915527344,28.790000915527344
0,113,0.7900000214576721,637.0,343.0,147.0,7.0,2,0.10000000149011612,2,35.650001525878906,41.06999969482422
0,114,0.7900000214576721,637.0,343.0,147.0,7.0,3,0.10000000149011612,2,37.2599983215332,34.619998931884766
0,115,0.7900000214576721,637.0,343.0,147.0,7.0,4,0.10000000149011612,2,36.970001220703125,33.869998931884766
0,116,0.7900000214576721,637.0,343.0,147.0,7.0,5,0.10000000149011612,2,36.029998779296875,42.86000061035156
0,117,0.7599999904632568,661.5,416.5,122.5,7.0,2,0.10000000149011612,2,33.15999984741211,33.90999984741211
0,118,0.7599999904632568,661.5,416.5,122.5,7.0,3,0.10000000149011612,2,32.400001525878906,34.06999969482422
0,119,0.7599999904632568,661.5,416.5,122.5,7.0,4,0.10000000149011612,2,33.119998931884766,34.16999816894531
0,120,0.7599999904632568,661.5,416.5,122.5,7.0,5,0.10000000149011612,2,32.40999984741211,33.779998779296875
0,121,0.7400000095367432,686.0,245.0,220.5,3.5,2,0.10000000149011612,2,10.420000076293945,13.390000343322754
0,122,0.7400000095367432,686.0,245.0,220.5,3.5,3,0.10000000149011612,2,10.460000038146973,13.720000267028809
0,123,0.7400000095367432,686.0,245.0,220.5,3.5,4,0.10000000149011612,2,10.319999694824219,13.569999694824219
0,124,0.7400000095367432,686.0,245.0,220.5,3.5,5,0.10000000149011612,2,10.449999809265137,13.789999961853027
0,125,0.7099999785423279,710.5,269.5,220.5,3.5,2,0.10000000149011612,2,10.640000343322754,13.670000076293945
0,126,0.7099999785423279,710.5,269.5,220.5,3.5,3,0.10000000149011612,2,10.720000267028809,14.109999656677246
0,127,0.7099999785423279,710.5,269.5,220.5,3.5,4,0.10000000149011612,2,10.550000190734863,13.800000190734863
0,128,0.7099999785423279,710.5,269.5,220.5,3.5,5,0.10000000149011612,2,10.680000305175781,14.210000038146973
0,129,0.6899999976158142,735.0,294.0,220.5,3.5,2,0.10000000149011612,2,11.449999809265137,13.199999809265137
0,130,0.6899999976158142,735.0,294.0,220.5,3.5,3,0.10000000149011612,2,11.460000038146973,13.539999961853027
0,131,0.6899999976158142,735.0,294.0,220.5,3.5,4,0.10000000149011612,2,11.319999694824219,13.319999694824219
0,132,0.6899999976158142,735.0,294.0,220.5,3.5,5,0.10000000149011612,2,11.489999771118164,13.510000228881836
0,133,0.6600000262260437,759.5,318.5,220.5,3.5,2,0.10000000149011612,2,11.449999809265137,14.859999656677246
0,134,0.6600000262260437,759.5,318.5,220.5,3.5,3,0.10000000149011612,2,11.420000076293945,14.75
0,135,0.6600000262260437,759.5,318.5,220.5,3.5,4,0.10000000149011612,2,11.329999923706055,15.0
0,136,0.6600000262260437,759.5,318.5,220.5,3.5,5,0.10000000149011612,2,11.430000305175781,14.739999771118164
0,137,0.6399999856948853,784.0,343.0,220.5,3.5,2,0.10000000149011612,2,15.40999984741211,19.229999542236328
0,138,0.6399999856948853,784.0,343.0,220.5,3.5,3,0.10000000149011612,2,15.180000305175781,19.34000015258789
0,139,0.6399999856948853,784.0,343.0,220.5,3.5,4,0.10000000149011612,2,15.34000015258789,19.31999969482422
0,140,0.6399999856948853,784.0,343.0,220.5,3.5,5,0.10000000149011612,2,15.1899995803833,19.299999237060547
0,141,0.6200000047683716,808.5,367.5,220.5,3.5,2,0.10000000149011612,2,12.880000114440918,14.369999885559082
0,142,0.6200000047683716,808.5,367.5,220.5,3.5,3,0.10000000149011612,2,13.0,14.569999694824219
0,143,0.6200000047683716,808.5,367.5,220.5,3.5,4,0.10000000149011612,2,12.970000267028809,14.270000457763672
0,144,0.6200000047683716,808.5,367.5,220.5,3.5,5,0.10000000149011612,2,13.039999961853027,14.239999771118164
0,145,0.9800000190734863,514.5,294.0,110.25,7.0,2,0.10000000149011612,3,24.280000686645508,25.68000030517578
0,146,0.9800000190734863,514.5,294.0,110.25,7.0,3,0.10000000149011612,3,24.399999618530273,26.020000457763672
0,147,0.9800000190734863,514.5,294.0,110.25,7.0,4,0.10000000149011612,3,24.110000610351562,25.84000015258789
0,148,0.9800000190734863,514.5,294.0,110.25,7.0,5,0.10000000149011612,3,24.350000381469727,26.139999389648438
0,149,0.8999999761581421,563.5,318.5,122.5,7.0,2,0.10000000149011612,3,28.06999969482422,34.13999938964844
0,150,0.8999999761581421,563.5,318.5,122.5,7.0,3,0.10000000149011612,3,29.010000228881836,32.849998474121094
0,151,0.8999999761581421,563.5,318.5,122.5,7.0,4,0.10000000149011612,3,29.6200008392334,30.079999923706055
0,152,0.8999999761581421,563.5,318.5,122.5,7.0,5,0.10000000149011612,3,29.049999237060547,29.670000076293945
0,153,0.8600000143051147,588.0,294.0,147.0,7.0,2,0.10000000149011612,3,25.40999984741211,31.729999542236328
0,154,0.8600000143051147,588.0,294.0,147.0,7.0,3,0.10000000149011612,3,26.469999313354492,31.010000228881836
0,155,0.8600000143051147,588.0,294.0,147.0,7.0,4,0.10000000149011612,3,26.889999389648438,25.899999618530273
0,156,0.8600000143051147,588.0,294.0,147.0,7.0,5,0.10000000149011612,3,26.459999084472656,27.399999618530273
0,157,0.8199999928474426,612.5,318.5,147.0,7.0,2,0.10000000149011612,3,22.93000030517578,28.68000030517578
0,158,0.8199999928474426,612.5,318.5,147.0,7.0,3,0.10000000149011612,3,23.84000015258789,27.540000915527344
0,159,0.8199999928474426,612.5,318.5,147.0,7.0,4,0.10000000149011612,3,24.170000076293945,25.350000381469727
0,160,0.8199999928474426,612.5,318.5,147.0,7.0,5,0.10000000149011612,3,23.8700008392334,24.93000030517578
0,161,0.7900000214576721,637.0,343.0,147.0,7.0,2,0.10000000149011612,3,35.779998779296875,43.119998931884766
0,162,0.7900000214576721,637.0,343.0,147.0,7.0,3,0.10000000149011612,3,35.47999954223633,41.220001220703125
0,163,0.7900000214576721,637.0,343.0,147.0,7.0,4,0.10000000149011612,3,36.970001220703125,35.099998474121094
0,164,0.7900000214576721,637.0,343.0,147.0,7.0,5,0.10000000149011612,3,36.70000076293945,34.290000915527344
0,165,0.7599999904632568,661.5,416.5,122.5,7.0,2,0.10000000149011612,3,32.52000045776367,33.849998474121094
0,166,0.7599999904632568,661.5,416.5,122.5,7.0,3,0.10000000149011612,3,33.279998779296875,34.11000061035156
0,167,0.7599999904632568,661.5,416.5,122.5,7.0,4,0.10000000149011612,3,32.33000183105469,34.47999954223633
0,168,0.7599999904632568,661.5,416.5,122.5,7.0,5,0.10000000149011612,3,33.2400016784668,34.5
0,169,0.7400000095367432,686.0,245.0,220.5,3.5,2,0.10000000149011612,3,10.390000343322754,13.600000381469727
0,170,0.7400000095367432,686.0,245.0,220.5,3.5,3,0.10000000149011612,3,10.34000015258789,13.359999656677246
0,171,0.7400000095367432,686.0,245.0,220.5,3.5,4,0.10000000149011612,3,10.350000381469727,13.649999618530273
0,172,0.7400000095367432,686.0,245.0,220.5,3.5,5,0.10000000149011612,3,10.380000114440918,13.489999771118164
0,173,0.7099999785423279,710.5,269.5,220.5,3.5,2,0.10000000149011612,3,10.770000457763672,14.140000343322754
0,174,0.7099999785423279,710.5,269.5,220.5,3.5,3,0.10000000149011612,3,10.680000305175781,13.770000457763672
0,175,0.7099999785423279,710.5,269.5,220.5,3.5,4,0.10000000149011612,3,10.680000305175781,14.300000190734863
0,176,0.7099999785423279,710.5,269.5,220.5,3.5,5,0.10000000149011612,3,10.699999809265137,13.869999885559082
0,177,0.6899999976158142,735.0,294.0,220.5,3.5,2,0.10000000149011612,3,11.220000267028809,14.4399995803833
0,178,0.6899999976158142,735.0,294.0,220.5,3.5,3,0.10000000149011612,3,11.15999984741211,14.270000457763672
0,179,0.6899999976158142,735.0,294.0,220.5,3.5,4,0.10000000149011612,3,11.100000381469727,14.670000076293945
0,180,0.6899999976158142,735.0,294.0,220.5,3.5,5,0.10000000149011612,3,11.140000343322754,14.399999618530273
0,181,0.6600000262260437,759.5,318.5,220.5,3.5,2,0.10000000149011612,3,11.59000015258789,13.460000038146973
0,182,0.6600000262260437,759.5,318.5,220.5,3.5,3,0.10000000149011612,3,11.600000381469727,13.699999809265137
0,183,0.6600000262260437,759.5,318.5,220.5,3.5,4,0.10000000149011612,3,11.529999732971191,13.59000015258789
0,184,0.6600000262260437,759.5,318.5,220.5,3.5,5,0.10000000149011612,3,11.609999656677246,13.829999923706055
0,185,0.6399999856948853,784.0,343.0,220.5,3.5,2,0.10000000149011612,3,15.15999984741211,19.139999389648438
0,186,0.6399999856948853,784.0,343.0,220.5,3.5,3,0.10000000149011612,3,15.359999656677246,19.18000030517578
0,187,0.6399999856948853,784.0,343.0,220.5,3.5,4,0.10000000149011612,3,15.119999885559082,19.3700008392334
0,188,0.6399999856948853,784.0,343.0,220.5,3.5,5,0.10000000149011612,3,15.359999656677246,19.290000915527344
0,189,0.6200000047683716,808.5,367.5,220.5,3.5,2,0.10000000149011612,3,12.680000305175781,14.09000015258789
0,190,0.6200000047683716,808.5,367.5,220.5,3.5,3,0.10000000149011612,3,12.630000114440918,14.229999542236328
0,191,0.6200000047683716,808.5,367.5,220.5,3.5,4,0.10000000149011612,3,12.710000038146973,14.140000343322754
0,192,0.6200000047683716,808.5,367.5,220.5,3.5,5,0.10000000149011612,3,12.729999542236328,13.890000343322754
0,193,0.9800000190734863,514.5,294.0,110.25,7.0,2,0.10000000149011612,4,24.3799991607666,25.90999984741211
0,194,0.9800000190734863,514.5,294.0,110.25,7.0,3,0.10000000149011612,4,24.229999542236328,25.719999313354492
0,195,0.9800000190734863,514.5,294.0,110.25,7.0,4,0.10000000149011612,4,24.040000915527344,26.18000030517578
0,196,0.9800000190734863,514.5,294.0,110.25,7.0,5,0.10000000149011612,4,24.31999969482422,25.8700008392334
0,197,0.8999999761581421,563.5,318.5,122.5,7.0,2,0.10000000149011612,4,29.059999465942383,29.34000015258789
0,198,0.8999999761581421,563.5,318.5,122.5,7.0,3,0.10000000149011612,4,28.049999237060547,33.90999984741211
0,199,0.8999999761581421,563.5,318.5,122.5,7.0,4,0.10000000149011612,4,28.860000610351562,32.83000183105469
0,200,0.8999999761581421,563.5,318.5,122.5,7.0,5,0.10000000149011612,4,29.790000915527344,29.920000076293945
0,201,0.8600000143051147,588.0,294.0,147.0,7.0,2,0.10000000149011612,4,26.440000534057617,27.170000076293945
0,202,0.8600000143051147,588.0,294.0,147.0,7.0,3,0.10000000149011612,4,25.3700008392334,31.760000228881836
0,203,0.8600000143051147,588.0,294.0,147.0,7.0,4,0.10000000149011612,4,26.329999923706055,31.059999465942383
0,204,0.8600000143051147,588.0,294.0,147.0,7.0,5,0.10000000149011612,4,27.030000686645508,25.809999465942383
0,205,0.8199999928474426,612.5,318.5,147.0,7.0,2,0.10000000149011612,4,23.799999237060547,24.610000610351562
0,206,0.8199999928474426,612.5,318.5,147.0,7.0,3,0.10000000149011612,4,22.799999237060547,28.610000610351562
0,207,0.8199999928474426,612.5,318.5,147.0,7.0,4,0.10000000149011612,4,23.59000015258789,27.56999969482422
0,208,0.8199999928474426,612.5,318.5,147.0,7.0,5,0.10000000149011612,4,24.239999771118164,25.15999984741211
0,209,0.7900000214576721,637.0,343.0,147.0,7.0,2,0.10000000149011612,4,36.86000061035156,34.25
0,210,0.7900000214576721,637.0,343.0,147.0,7.0,3,0.10000000149011612,4,35.88999938964844,43.29999923706055
0,211,0.7900000214576721,637.0,343.0,147.0,7.0,4,0.10000000149011612,4,35.45000076293945,41.86000061035156
0,212,0.7900000214576721,637.0,343.0,147.0,7.0,5,0.10000000149011612,4,37.099998474121094,35.290000915527344
0,213,0.7599999904632568,661.5,416.5,122.5,7.0,2,0.10000000149011612,4,33.08000183105469,34.11000061035156
0,214,0.7599999904632568,661.5,416.5,122.5,7.0,3,0.10000000149011612,4,32.380001068115234,33.619998931884766
0,215,0.7599999904632568,661.5,416.5,122.5,7.0,4,0.10000000149011612,4,33.09000015258789,33.88999938964844
0,216,0.7599999904632568,661.5,416.5,122.5,7.0,5,0.10000000149011612,4,32.310001373291016,34.04999923706055
0,217,0.7400000095367432,686.0,245.0,220.5,3.5,2,0.10000000149011612,4,10.079999923706055,13.199999809265137
0,218,0.7400000095367432,686.0,245.0,220.5,3.5,3,0.10000000149011612,4,10.149999618530273,13.359999656677246
0,219,0.7400000095367432,686.0,245.0,220.5,3.5,4,0.10000000149011612,4,10.069999694824219,13.210000038146973
0,220,0.7400000095367432,686.0,245.0,220.5,3.5,5,0.10000000149011612,4,10.140000343322754,13.529999732971191
0,221,0.7099999785423279,710.5,269.5,220.5,3.5,2,0.10000000149011612,4,10.65999984741211,13.670000076293945
0,222,0.7099999785423279,710.5,269.5,220.5,3.5,3,0.10000000149011612,4,10.680000305175781,14.119999885559082
0,223,0.7099999785423279,710.5,269.5,220.5,3.5,4,0.10000000149011612,4,10.529999732971191,13.789999961853027
0,224,0.7099999785423279,710.5,269.5,220.5,3.5,5,0.10000000149011612,4,10.720000267028809,14.199999809265137
0,225,0.6899999976158142,735.0,294.0,220.5,3.5,2,0.10000000149011612,4,11.180000305175781,14.289999961853027
0,226,0.6899999976158142,735.0,294.0,220.5,3.5,3,0.10000000149011612,4,11.220000267028809,14.489999771118164
0,227,0.6899999976158142,735.0,294.0,220.5,3.5,4,0.10000000149011612,4,11.069999694824219,14.420000076293945
0,228,0.6899999976158142,735.0,294.0,220.5,3.5,5,0.10000000149011612,4,11.199999809265137,14.729999542236328
0,229,0.6600000262260437,759.5,318.5,220.5,3.5,2,0.10000000149011612,4,11.4399995803833,14.859999656677246
0,230,0.6600000262260437,759.5,318.5,220.5,3.5,3,0.10000000149011612,4,11.420000076293945,14.670000076293945
0,231,0.6600000262260437,759.5,318.5,220.5,3.5,4,0.10000000149011612,4,11.329999923706055,15.0
0,232,0.6600000262260437,759.5,318.5,220.5,3.5,5,0.10000000149011612,4,11.430000305175781,14.829999923706055
0,233,0.6399999856948853,784.0,343.0,220.5,3.5,2,0.10000000149011612,4,15.399999618530273,19.239999771118164
0,234,0.6399999856948853,784.0,343.0,220.5,3.5,3,0.10000000149011612,4,15.1899995803833,19.25
0,235,0.6399999856948853,784.0,343.0,220.5,3.5,4,0.10000000149011612,4,15.319999694824219,19.420000076293945
0,236,0.6399999856948853,784.0,343.0,220.5,3.5,5,0.10000000149011612,4,15.15999984741211,19.479999542236328
0,237,0.6200000047683716,808.5,367.5,220.5,3.5,2,0.10000000149011612,4,12.850000381469727,14.369999885559082
0,238,0.6200000047683716,808.5,367.5,220.5,3.5,3,0.10000000149011612,4,13.039999961853027,14.34000015258789
0,239,0.6200000047683716,808.5,367.5,220.5,3.5,4,0.10000000149011612,4,13.0,14.279999732971191
0,240,0.6200000047683716,808.5,367.5,220.5,3.5,5,0.10000000149011612,4,13.0,14.470000267028809
0,241,0.9800000190734863,514.5,294.0,110.25,7.0,2,0.10000000149011612,5,24.350000381469727,25.639999389648438
0,242,0.9800000190734863,514.5,294.0,110.25,7.0,3,0.10000000149011612,5,24.329999923706055,25.979999542236328
0,243,0.9800000190734863,514.5,294.0,110.25,7.0,4,0.10000000149011612,5,24.030000686645508,25.8799991607666
0,244,0.9800000190734863,514.5,294.0,110.25,7.0,5,0.10000000149011612,5,24.260000228881836,26.18000030517578
0,245,0.8999999761581421,563.5,318.5,122.5,7.0,2,0.10000000149011612,5,29.829999923706055,29.81999969482422
