,heating load,cooling load,relative compactness,surface area,wall area,roof area,overall height,orientation,glazing area,glazing area distribution
103,27.9,34.2,0.8683683333560877,0.5000000000000001,0.36756628567168653,-0.09511593219891286,0.06446145781603714,0.07447774289720252,0.0005467687435042871,7.903570227538556e-17
104,26.48,30.91,0.6684185328208989,-0.5000000000000001,0.3675662856716904,-0.17254108055138692,0.06446145781603703,-0.13190000298059157,-0.022139183879519263,-2.316601637665184e-16
105,27.02,25.63,0.6684185328208989,-0.1666666666666669,0.36756628567168914,-0.1725410805513895,0.064461457816037,-0.13190000298059157,-0.022139183879519256,-2.2686580765272356e-16
106,26.33,27.36,0.6684185328208989,0.16666666666666627,0.36756628567168786,-0.17254108055139206,0.06446145781603708,-0.13190000298059157,-0.02213918387951925,-2.2207145153892875e-16
107,25.36,31.9,0.6684185328208989,0.49999999999999933,0.3675662856716866,-0.17254108055139464,0.06446145781603708,-0.13190000298059157,-0.022139183879519245,-2.1727709542513386e-16
108,23.75,27.38,0.6059810041507002,-0.49999999999999833,0.36756628567169036,0.015385410707830399,0.064461457816037,-0.13878804421070182,-0.0012578403723099388,8.186637632412913e-17
109,24.23,25.02,0.6059810041507002,-0.1666666666666649,0.36756628567168914,0.015385410707827831,0.0644614578160371,-0.13878804421070182,-0.0012578403723099325,8.666073243792396e-17
110,23.67,24.8,0.6059810041507002,0.16666666666666824,0.36756628567168786,0.015385410707825262,0.0644614578160371,-0.13878804421070182,-0.0012578403723099284,9.145508855171881e-17
111,22.79,28.79,0.6059810041507002,0.5000000000000014,0.3675662856716866,0.015385410707822693,0.06446145781603714,-0.13878804421070182,-0.0012578403723099221,9.624944466551366e-17
112,35.65,41.07,0.5535039622656194,-0.49999999999999606,0.36756628567169036,0.192929943319806,0.06446145781603702,-0.13418971020423912,-0.0011772603089438864,-5.1746077229912786e-17
113,37.26,34.62,0.5535039622656194,-0.16666666666666285,0.36756628567168914,0.19292994331980343,0.06446145781603703,-0.13418971020423912,-0.00117726030894388,-4.695172111611795e-17
114,36.97,33.87,0.5535039622656194,0.1666666666666702,0.36756628567168786,0.19292994331980087,0.06446145781603713,-0.13418971020423912,-0.001177260308943876,-4.21573650023231e-17
115,36.03,42.86,0.5535039622656194,0.5000000000000037,0.3675662856716867,0.1929299433197983,0.06446145781603711,-0.13418971020423912,-0.0011772603089438697,-3.7363008888528263e-17
116,33.16,33.91,0.6385391922455281,-0.49999999999999145,0.3675662856716903,0.6358261155434809,0.0644614578160369,0.06989832844990694,0.04247061588465521,-1.546581389366932e-16
117,32.4,34.07,0.6385391922455281,-0.16666666666665803,0.3675662856716891,0.6358261155434782,0.06446145781603697,0.06989832844990694,0.04247061588465522,-1.4986378282289834e-16
118,33.12,34.17,0.6385391922455281,0.16666666666667504,0.36756628567168786,0.6358261155434757,0.064461457816037,0.06989832844990694,0.04247061588465522,-1.4506942670910353e-16
119,32.41,33.78,0.6385391922455281,0.5000000000000082,0.3675662856716866,0.6358261155434731,0.06446145781603707,0.06989832844990694,0.04247061588465523,-1.4027507059530866e-16
120,10.42,13.39,-0.613229721781238,-0.5000000000000037,0.3675662856716903,-0.4714476067597058,0.06446145781603696,-0.01281277139763211,0.02423096888246931,-2.0603378605519836e-17
121,10.46,13.72,-0.613229721781238,-0.1666666666666707,0.36756628567168914,-0.47144760675970837,0.06446145781603703,-0.012812771397632108,0.024230968882469315,-1.5809022491724993e-17
122,10.32,13.57,-0.613229721781238,0.1666666666666624,0.36756628567168786,-0.471447606759711,0.06446145781603703,-0.012812771397632103,0.024230968882469325,-1.101466637793015e-17
123,10.45,13.79,-0.613229721781238,0.49999999999999567,0.3675662856716866,-0.47144760675971353,0.06446145781603713,-0.012812771397632101,0.02423096888246933,-6.220310264135302e-18
124,10.64,13.67,-0.6657067636663189,-0.5000000000000018,0.36756628567169036,-0.29390307414773,0.0644614578160369,-0.008214437391169517,0.024311548945835523,-1.249798602615722e-16
125,10.72,14.11,-0.6657067636663189,-0.16666666666666854,0.3675662856716891,-0.2939030741477326,0.06446145781603695,-0.008214437391169515,0.02431154894583553,-1.2018550414777737e-16
126,10.55,13.8,-0.6657067636663189,0.16666666666666455,0.36756628567168786,-0.29390307414773514,0.06446145781603699,-0.008214437391169513,0.024311548945835534,-1.1539114803398251e-16
127,10.68,14.21,-0.6657067636663189,0.4999999999999977,0.3675662856716866,-0.29390307414773775,0.064461457816037,-0.00821443739116951,0.024311548945835537,-1.1059679192018766e-16
128,11.45,13.2,-0.708223318766282,-0.49999999999999983,0.36756628567169036,-0.12674050018299576,0.06446145781603693,0.007870271851865993,0.003591365565358982,-2.386536061748146e-16
129,11.46,13.54,-0.708223318766282,-0.16666666666666652,0.3675662856716891,-0.12674050018299834,0.06446145781603692,0.007870271851865994,0.003591365565358987,-2.3385925006101973e-16
130,11.32,13.32,-0.708223318766282,0.16666666666666663,0.3675662856716879,-0.1267405001830009,0.06446145781603702,0.007870271851865996,0.0035913655653589927,-2.290648939472249e-16
131,11.49,13.51,-0.708223318766282,0.4999999999999998,0.3675662856716866,-0.12674050018300348,0.064461457816037,0.007870271851866,0.003591365565358998,-2.242705378334301e-16
132,11.45,14.86,-0.7607003606513627,-0.4999999999999978,0.36756628567169014,0.05080403242898003,0.06446145781603697,0.012468605858328746,0.0036719456287253494,1.0206912487098054e-16
133,11.42,14.75,-0.7607003606513627,-0.1666666666666645,0.367566285671689,0.050804032428977464,0.06446145781603706,0.012468605858328749,0.0036719456287253546,1.0686348098477536e-16
134,11.33,15.0,-0.7607003606513627,0.16666666666666863,0.3675662856716877,0.050804032428974896,0.0644614578160371,0.01246860585832875,0.00367194562872536,1.1165783709857023e-16
135,11.43,14.74,-0.7607003606513627,0.5000000000000017,0.3675662856716865,0.05080403242897232,0.06446145781603714,0.012468605858328754,0.0036719456287253654,1.1645219321236506e-16
136,15.41,19.23,-0.8032169157513255,-0.4999999999999959,0.3675662856716903,0.2179666063937143,0.064461457816037,0.02855331510136425,-0.017048237751751204,5.60864632415406e-18
137,15.18,19.34,-0.8032169157513255,-0.16666666666666236,0.3675662856716891,0.2179666063937117,0.06446145781603702,0.028553315101364257,-0.017048237751751197,1.040300243794891e-17
138,15.34,19.32,-0.8032169157513255,0.16666666666667077,0.36756628567168775,0.21796660639370916,0.06446145781603707,0.028553315101364257,-0.017048237751751193,1.5197358551743755e-17
139,15.19,19.3,-0.8032169157513255,0.5000000000000037,0.36756628567168653,0.21796660639370657,0.06446145781603711,0.02855331510136426,-0.017048237751751186,1.9991714665538598e-17
140,12.88,14.37,-0.8457334708512885,-0.49999999999999356,0.3675662856716903,0.38512918035844856,0.06446145781603702,0.04463802434439973,-0.03776842113222776,-1.0232734380028298e-16
141,13.0,14.57,-0.8457334708512885,-0.16666666666666025,0.3675662856716889,0.38512918035844607,0.06446145781603697,0.04463802434439973,-0.03776842113222775,-9.753298768648814e-17
142,12.97,14.27,-0.8457334708512885,0.16666666666667287,0.36756628567168775,0.38512918035844346,0.06446145781603703,0.04463802434439973,-0.037768421132227746,-9.273863157269328e-17
143,13.04,14.24,-0.8457334708512885,0.500000000000006,0.3675662856716865,0.3851291803584409,0.0644614578160371,0.04463802434439973,-0.037768421132227746,-8.794427545889845e-17
144,24.28,25.68,1.06199952662898,-0.5000000000000026,0.25068506490138726,-0.33829309491149,0.22675372575029112,0.18799867768126483,-0.019432270205797412,-1.3279758611555858e-16
145,24.4,26.02,1.06199952662898,-0.1666666666666693,0.2506850649013859,-0.33829309491149256,0.2267537257502911,0.18799867768126483,-0.0194322702057974,-1.2800323000176374e-16
146,24.11,25.84,1.06199952662898,0.16666666666666385,0.25068506490138476,-0.3382930949114952,0.22675372575029115,0.18799867768126483,-0.019432270205797395,-1.2320887388796888e-16
147,24.35,26.14,1.06199952662898,0.4999999999999969,0.2506850649013835,-0.33829309491149767,0.2267537257502912,0.18799867768126483,-0.019432270205797395,-1.1841451777417404e-16
148,28.07,34.14,0.8683683333560877,-0.49999999999999994,0.25068506490138714,-0.09511593219890514,0.22675372575029107,0.07447774289720252,0.0005467687435042679,6.866350494666259e-17
149,29.01,32.85,0.8683683333560877,-0.1666666666666667,0.2506850649013858,-0.09511593219890771,0.22675372575029112,0.07447774289720252,0.0005467687435042731,7.345786106045745e-17
150,29.62,30.08,0.8683683333560877,0.16666666666666644,0.2506850649013846,-0.09511593219891028,0.22675372575029118,0.07447774289720252,0.0005467687435042782,7.82522171742523e-17
151,29.05,29.67,0.8683683333560877,0.49999999999999956,0.25068506490138337,-0.09511593219891286,0.2267537257502912,0.07447774289720252,0.0005467687435042834,8.304657328804712e-17
152,25.41,31.73,0.6684185328208989,-0.5000000000000006,0.2506850649013873,-0.17254108055138692,0.2267537257502911,-0.13190000298059157,-0.022139183879519266,-2.2764929275385686e-16
153,26.47,31.01,0.6684185328208989,-0.1666666666666674,0.250685064901386,-0.1725410805513895,0.22675372575029107,-0.13190000298059157,-0.022139183879519263,-2.2285493664006205e-16
154,26.89,25.9,0.6684185328208989,0.1666666666666657,0.25068506490138476,-0.17254108055139206,0.22675372575029112,-0.13190000298059157,-0.022139183879519252,-2.180605805262672e-16
155,26.46,27.4,0.6684185328208989,0.49999999999999883,0.2506850649013835,-0.17254108055139464,0.22675372575029115,-0.13190000298059157,-0.02213918387951925,-2.1326622441247228e-16
156,22.93,28.68,0.6059810041507002,-0.49999999999999883,0.25068506490138726,0.015385410707830395,0.22675372575029107,-0.13878804421070182,-0.001257840372309943,8.58772473367907e-17
